transaction_id,date,location_id,customer_segment,product_category,quantity,net_revenue,status
T001818,2026-08-17,L02,consumer,Category A,6,150.0,completed
T001819,2026-08-17,L03,consumer,Category A,2,28.0,completed
T001820,2026-08-17,L03,business,Category C,1,9.0,completed
T001821,2026-08-17,L03,business,Category A,1,11.0,completed
T001822,2026-08-17,L03,consumer,Category D,4,84.0,completed
T001823,2026-08-17,L03,consumer,Category B,2,40.0,completed
T001824,2026-08-17,L03,business,Category B,3,24.0,completed
T001825,2026-08-17,L03,consumer,Category A,5,75.0,completed
T001826,2026-08-17,L03,consumer,Category A,2,48.0,cancelled
T001827,2026-08-17,L03,consumer,Category D,4,76.0,completed
T001828,2026-08-17,L03,consumer,Category C,6,114.0,completed
T001829,2026-08-17,L03,consumer,Category D,3,33.0,completed
T001830,2026-08-17,L03,consumer,Category B,4,80.0,completed
T001831,2026-08-17,L03,consumer,Category D,3,54.0,completed
T001832,2026-08-17,L03,consumer,Category B,1,13.0,completed
T001833,2026-08-17,L03,consumer,Category A,5,65.0,completed
T001834,2026-08-17,L03,consumer,Category B,3,48.0,cancelled
T001835,2026-08-18,L01,consumer,Category A,1,24.0,completed
T001836,2026-08-18,L01,consumer,Category B,5,100.0,completed
T001837,2026-08-18,L01,consumer,Category C,4,48.0,completed
T001838,2026-08-18,L01,consumer,Category D,1,20.0,completed
T001839,2026-08-18,L01,consumer,Category C,5,75.0,completed
T001840,2026-08-18,L01,consumer,Category B,4,68.0,completed
T001841,2026-08-18,L01,consumer,Category D,2,32.0,completed
T001842,2026-08-18,L01,consumer,Category A,6,78.0,completed
T001843,2026-08-18,L01,business,Category B,1,10.0,completed
T001844,2026-08-18,L01,consumer,Category C,1,24.0,completed
T001845,2026-08-18,L01,consumer,Category C,5,115.0,completed
T001846,2026-08-18,L01,business,Category C,3,66.0,completed
T001847,2026-08-18,L02,business,Category C,2,42.0,completed
T001848,2026-08-18,L02,consumer,Category A,2,40.0,completed
T001849,2026-08-18,L02,consumer,Category D,3,60.0,completed
T001850,2026-08-18,L02,consumer,Category B,2,26.0,completed
T001851,2026-08-18,L02,consumer,Category C,5,110.0,completed
T001852,2026-08-18,L02,business,Category D,5,55.0,completed
T001853,2026-08-18,L02,consumer,Category A,1,12.0,completed
T001854,2026-08-18,L02,consumer,Category A,3,66.0,completed
T001855,2026-08-18,L02,consumer,Category B,6,60.0,completed
T001856,2026-08-18,L02,consumer,Category D,5,70.0,completed
T001857,2026-08-18,L02,consumer,Category A,2,38.0,completed
T001858,2026-08-18,L02,consumer,Category B,1,21.0,completed
T001859,2026-08-18,L02,consumer,Category B,6,96.0,completed
T001860,2026-08-18,L02,consumer,Category C,4,36.0,completed
T001861,2026-08-18,L02,consumer,Category D,2,22.0,completed
T001862,2026-08-18,L03,consumer,Category C,4,80.0,completed
T001863,2026-08-18,L03,business,Category C,5,65.0,completed
T001864,2026-08-18,L03,consumer,Category C,1,9.0,completed
T001865,2026-08-18,L03,business,Category D,4,92.0,completed
T001866,2026-08-18,L03,consumer,Category C,2,36.0,completed
T001867,2026-08-18,L03,consumer,Category C,4,32.0,completed
T001868,2026-08-18,L03,consumer,Category D,3,48.0,completed
T001869,2026-08-18,L03,consumer,Category B,1,19.0,completed
T001870,2026-08-18,L03,consumer,Category B,6,120.0,completed
T001871,2026-08-18,L03,consumer,Category A,4,44.0,completed
T001872,2026-08-18,L03,consumer,Category C,5,95.0,completed
T001873,2026-08-18,L03,business,Category D,6,90.0,completed
T001874,2026-08-18,L03,business,Category D,4,84.0,completed
T001875,2026-08-18,L03,consumer,Category C,2,46.0,completed
T001876,2026-08-18,L03,consumer,Category D,1,13.0,completed
T001877,2026-08-18,L03,consumer,Category A,4,48.0,completed
T001878,2026-08-18,L03,business,Category A,1,11.0,completed
T001879,2026-08-18,L03,consumer,Category B,5,95.0,completed
T001880,2026-08-18,L03,consumer,Category B,6,120.0,completed
T001881,2026-08-19,L01,consumer,Category B,5,125.0,completed
T001882,2026-08-19,L01,consumer,Category A,3,33.0,completed
T001883,2026-08-19,L01,consumer,Category C,1,18.0,completed
T001884,2026-08-19,L01,consumer,Category D,4,76.0,completed
T001885,2026-08-19,L01,consumer,Category C,4,96.0,completed
T001886,2026-08-19,L01,consumer,Category A,4,84.0,completed
T001887,2026-08-19,L01,consumer,Category D,3,69.0,completed
T001888,2026-08-19,L01,consumer,Category A,1,15.0,completed
T001889,2026-08-19,L01,consumer,Category B,2,30.0,completed
T001890,2026-08-19,L01,consumer,Category C,3,66.0,completed
T001891,2026-08-19,L01,consumer,Category B,2,44.0,completed
T001892,2026-08-19,L01,business,Category A,1,25.0,completed
T001893,2026-08-19,L01,consumer,Category B,5,65.0,completed
T001894,2026-08-19,L01,consumer,Category A,5,45.0,completed
T001895,2026-08-19,L01,consumer,Category A,3,75.0,completed
T001896,2026-08-19,L01,consumer,Category A,1,8.0,completed
T001897,2026-08-19,L02,business,Category A,5,40.0,completed
T001898,2026-08-19,L02,consumer,Category C,6,96.0,completed
T001899,2026-08-19,L02,consumer,Category B,2,46.0,completed
T001900,2026-08-19,L02,consumer,Category A,3,48.0,completed
T001901,2026-08-19,L02,consumer,Category C,6,108.0,completed
T001902,2026-08-19,L02,consumer,Category A,4,32.0,completed
T001903,2026-08-19,L02,consumer,Category A,6,66.0,completed
T001904,2026-08-19,L02,consumer,Category C,1,14.0,completed
T001905,2026-08-19,L02,consumer,Category C,3,66.0,completed
T001906,2026-08-19,L02,consumer,Category D,4,44.0,completed
T001907,2026-08-19,L02,consumer,Category C,2,26.0,completed
T001908,2026-08-19,L02,consumer,Category A,5,45.0,completed
T001909,2026-08-19,L02,consumer,Category C,1,21.0,completed
T001910,2026-08-19,L03,consumer,Category B,4,44.0,completed
T001911,2026-08-19,L03,consumer,Category D,6,54.0,completed
T001912,2026-08-19,L03,consumer,Category C,4,48.0,completed
T001913,2026-08-19,L03,consumer,Category C,6,60.0,completed
T001914,2026-08-19,L03,consumer,Category D,2,22.0,completed
T001915,2026-08-19,L03,consumer,Category D,4,56.0,completed
T001916,2026-08-19,L03,business,Category C,3,24.0,completed
T001917,2026-08-19,L03,consumer,Category C,2,36.0,completed
T001918,2026-08-19,L03,consumer,Category D,3,75.0,completed
T001919,2026-08-19,L03,consumer,Category A,3,57.0,completed
T001920,2026-08-19,L03,consumer,Category B,5,50.0,completed
T001921,2026-08-19,L03,business,Category A,5,75.0,completed
T001922,2026-08-19,L03,consumer,Category C,3,24.0,completed
T001923,2026-08-19,L03,consumer,Category A,5,70.0,completed
T001924,2026-08-19,L03,consumer,Category A,6,78.0,completed
T001925,2026-08-19,L03,consumer,Category C,5,45.0,completed
T001926,2026-08-20,L01,consumer,Category A,3,54.0,completed
T001927,2026-08-20,L01,consumer,Category B,2,40.0,completed
T001928,2026-08-20,L01,consumer,Category D,4,100.0,completed
T001929,2026-08-20,L01,consumer,Category C,6,90.0,completed
T001930,2026-08-20,L01,consumer,Category A,5,90.0,completed
T001931,2026-08-20,L01,consumer,Category B,2,24.0,completed
T001932,2026-08-20,L01,consumer,Category A,1,10.0,completed
T001933,2026-08-20,L01,consumer,Category B,3,27.0,completed
T001934,2026-08-20,L01,consumer,Category C,2,24.0,completed
T001935,2026-08-20,L01,consumer,Category B,5,105.0,completed
T001936,2026-08-20,L01,consumer,Category D,6,72.0,cancelled
T001937,2026-08-20,L01,consumer,Category C,5,125.0,cancelled
T001938,2026-08-20,L02,consumer,Category B,6,96.0,completed
T001939,2026-08-20,L02,consumer,Category B,1,22.0,completed
T001940,2026-08-20,L02,consumer,Category D,5,50.0,completed
T001941,2026-08-20,L02,consumer,Category D,3,42.0,completed
T001942,2026-08-20,L02,consumer,Category B,1,9.0,completed
T001943,2026-08-20,L02,consumer,Category C,6,144.0,completed
T001944,2026-08-20,L02,consumer,Category A,4,80.0,completed
T001945,2026-08-20,L02,consumer,Category A,2,24.0,completed
T001946,2026-08-20,L02,consumer,Category C,4,96.0,completed
T001947,2026-08-20,L02,consumer,Category A,3,54.0,completed
T001948,2026-08-20,L02,business,Category D,3,36.0,completed
T001949,2026-08-20,L02,consumer,Category C,4,76.0,completed
T001950,2026-08-20,L02,consumer,Category C,6,150.0,completed
T001951,2026-08-20,L02,consumer,Category C,2,38.0,completed
T001952,2026-08-20,L02,consumer,Category D,2,18.0,completed
T001953,2026-08-20,L02,consumer,Category B,2,40.0,completed
T001954,2026-08-20,L03,consumer,Category D,5,50.0,completed
T001955,2026-08-20,L03,consumer,Category B,5,40.0,completed
T001956,2026-08-20,L03,consumer,Category A,3,33.0,completed
T001957,2026-08-20,L03,consumer,Category B,1,16.0,completed
T001958,2026-08-20,L03,business,Category A,6,66.0,completed
T001959,2026-08-20,L03,consumer,Category A,5,70.0,completed
T001960,2026-08-20,L03,consumer,Category D,3,60.0,completed
T001961,2026-08-20,L03,consumer,Category C,5,120.0,completed
T001962,2026-08-20,L03,consumer,Category A,1,22.0,completed
T001963,2026-08-20,L03,consumer,Category A,5,85.0,completed
T001964,2026-08-20,L03,consumer,Category C,1,17.0,completed
T001965,2026-08-20,L03,consumer,Category B,6,54.0,completed
T001966,2026-08-21,L01,business,Category D,3,45.0,completed
T001967,2026-08-21,L01,consumer,Category B,1,11.0,completed
T001968,2026-08-21,L01,consumer,Category D,4,36.0,completed
T001969,2026-08-21,L01,consumer,Category B,6,72.0,completed
T001970,2026-08-21,L01,consumer,Category C,6,150.0,completed
T001971,2026-08-21,L01,consumer,Category B,1,18.0,completed
T001972,2026-08-21,L01,consumer,Category B,1,22.0,completed
T001973,2026-08-21,L01,consumer,Category D,6,54.0,completed
T001974,2026-08-21,L01,consumer,Category A,4,36.0,completed
T001975,2026-08-21,L01,consumer,Category C,3,57.0,completed
T001976,2026-08-21,L01,consumer,Category D,5,80.0,completed
T001977,2026-08-21,L01,consumer,Category D,5,115.0,completed
T001978,2026-08-21,L01,consumer,Category B,6,90.0,completed
T001979,2026-08-21,L01,consumer,Category C,4,60.0,completed
T001980,2026-08-21,L01,consumer,Category A,2,30.0,completed
T001981,2026-08-21,L01,consumer,Category C,2,24.0,completed
T001982,2026-08-21,L02,business,Category A,1,16.0,completed
T001983,2026-08-21,L02,consumer,Category C,2,22.0,completed
T001984,2026-08-21,L02,business,Category D,5,105.0,completed
T001985,2026-08-21,L02,consumer,Category C,3,42.0,completed
T001986,2026-08-21,L02,consumer,Category D,6,102.0,completed
T001987,2026-08-21,L02,business,Category A,6,96.0,completed
T001988,2026-08-21,L02,consumer,Category C,2,28.0,completed
T001989,2026-08-21,L02,consumer,Category A,2,38.0,completed
T001990,2026-08-21,L02,business,Category B,5,90.0,completed
T001991,2026-08-21,L02,consumer,Category A,5,70.0,completed
T001992,2026-08-21,L02,consumer,Category B,2,44.0,completed
T001993,2026-08-21,L02,consumer,Category C,4,36.0,completed
T001994,2026-08-21,L02,business,Category B,3,33.0,completed
T001995,2026-08-21,L03,consumer,Category D,3,66.0,completed
T001996,2026-08-21,L03,consumer,Category B,6,150.0,completed
T001997,2026-08-21,L03,consumer,Category C,4,96.0,completed
T001998,2026-08-21,L03,consumer,Category A,6,54.0,completed
T001999,2026-08-21,L03,business,Category A,1,10.0,completed
T002000,2026-08-21,L03,consumer,Category B,1,23.0,completed
T002001,2026-08-21,L03,business,Category B,4,36.0,completed
T002002,2026-08-21,L03,business,Category C,1,9.0,completed
T002003,2026-08-21,L03,consumer,Category D,3,30.0,completed
T002004,2026-08-21,L03,consumer,Category C,1,25.0,completed
T002005,2026-08-21,L03,business,Category B,1,25.0,completed
T002006,2026-08-21,L03,business,Category C,3,72.0,completed
T002007,2026-08-21,L03,consumer,Category D,4,96.0,completed
T002008,2026-08-21,L03,business,Category D,3,66.0,completed
T002009,2026-08-21,L03,consumer,Category A,2,20.0,completed
T002010,2026-08-22,L01,consumer,Category B,2,20.0,completed
T002011,2026-08-22,L01,business,Category D,3,30.0,completed
T002012,2026-08-22,L01,business,Category D,4,32.0,completed
T002013,2026-08-22,L01,consumer,Category A,1,21.0,completed
T002014,2026-08-22,L01,consumer,Category A,3,39.0,completed
T002015,2026-08-22,L01,consumer,Category A,2,48.0,completed
T002016,2026-08-22,L01,consumer,Category C,6,48.0,completed
T002017,2026-08-22,L01,business,Category A,1,23.0,completed
T002018,2026-08-22,L01,consumer,Category B,3,60.0,completed
T002019,2026-08-22,L01,business,Category C,6,138.0,completed
T002020,2026-08-22,L01,consumer,Category D,1,10.0,completed
T002021,2026-08-22,L01,consumer,Category A,1,17.0,completed
T002022,2026-08-22,L01,consumer,Category A,4,40.0,completed
T002023,2026-08-22,L01,consumer,Category B,2,48.0,completed
T002024,2026-08-22,L01,consumer,Category A,4,64.0,completed
T002025,2026-08-22,L02,consumer,Category C,5,55.0,completed
T002026,2026-08-22,L02,consumer,Category D,4,96.0,completed
T002027,2026-08-22,L02,consumer,Category C,1,24.0,completed
T002028,2026-08-22,L02,business,Category D,4,72.0,completed
T002029,2026-08-22,L02,consumer,Category D,5,125.0,completed
T002030,2026-08-22,L02,consumer,Category C,1,16.0,completed
T002031,2026-08-22,L02,business,Category D,4,36.0,completed
T002032,2026-08-22,L02,consumer,Category A,6,132.0,completed
T002033,2026-08-22,L02,consumer,Category A,1,16.0,completed
T002034,2026-08-22,L02,consumer,Category C,1,11.0,completed
T002035,2026-08-22,L02,consumer,Category A,6,126.0,completed
T002036,2026-08-22,L02,consumer,Category D,2,32.0,completed
T002037,2026-08-22,L02,consumer,Category A,1,21.0,completed
T002038,2026-08-22,L02,consumer,Category B,6,72.0,completed
T002039,2026-08-22,L03,consumer,Category A,3,33.0,completed
T002040,2026-08-22,L03,consumer,Category A,5,55.0,completed
T002041,2026-08-22,L03,business,Category D,5,65.0,completed
T002042,2026-08-22,L03,consumer,Category C,1,15.0,completed
T002043,2026-08-22,L03,consumer,Category D,1,25.0,completed
T002044,2026-08-22,L03,consumer,Category D,2,48.0,completed
T002045,2026-08-22,L03,business,Category B,5,125.0,completed
T002046,2026-08-22,L03,consumer,Category B,6,150.0,completed
T002047,2026-08-22,L03,consumer,Category C,4,40.0,completed
T002048,2026-08-22,L03,business,Category C,6,150.0,completed
T002049,2026-08-22,L03,consumer,Category A,5,55.0,completed
T002050,2026-08-22,L03,consumer,Category B,6,102.0,completed
T002051,2026-08-22,L03,consumer,Category A,5,65.0,completed
T002052,2026-08-22,L03,business,Category D,2,48.0,completed
T002053,2026-08-23,L01,consumer,Category A,5,120.0,completed
T002054,2026-08-23,L01,consumer,Category B,4,48.0,completed
T002055,2026-08-23,L01,consumer,Category C,2,46.0,completed
T002056,2026-08-23,L01,consumer,Category A,3,57.0,completed
T002057,2026-08-23,L01,consumer,Category A,2,36.0,completed
T002058,2026-08-23,L01,consumer,Category A,2,38.0,completed
T002059,2026-08-23,L01,consumer,Category A,3,60.0,completed
T002060,2026-08-23,L01,consumer,Category C,3,39.0,cancelled
T002061,2026-08-23,L01,consumer,Category A,6,96.0,completed
T002062,2026-08-23,L01,consumer,Category C,6,54.0,completed
T002063,2026-08-23,L01,consumer,Category D,2,26.0,completed
T002064,2026-08-23,L01,consumer,Category A,4,64.0,completed
T002065,2026-08-23,L01,consumer,Category A,4,52.0,completed
T002066,2026-08-23,L01,consumer,Category C,1,16.0,completed
T002067,2026-08-23,L01,consumer,Category D,2,40.0,completed
T002068,2026-08-23,L01,consumer,Category D,2,34.0,completed
T002069,2026-08-23,L01,consumer,Category B,4,76.0,completed
T002070,2026-08-23,L01,business,Category D,5,90.0,completed
T002071,2026-08-23,L01,business,Category A,1,11.0,completed
T002072,2026-08-23,L01,consumer,Category B,6,66.0,completed
T002073,2026-08-23,L02,consumer,Category D,4,60.0,completed
T002074,2026-08-23,L02,consumer,Category C,1,9.0,completed
T002075,2026-08-23,L02,consumer,Category D,2,30.0,completed
T002076,2026-08-23,L02,consumer,Category C,3,27.0,completed
T002077,2026-08-23,L02,consumer,Category D,1,12.0,completed
T002078,2026-08-23,L02,consumer,Category A,5,45.0,completed
T002079,2026-08-23,L02,consumer,Category C,3,24.0,completed
T002080,2026-08-23,L02,consumer,Category D,1,21.0,completed
T002081,2026-08-23,L02,consumer,Category D,5,115.0,completed
T002082,2026-08-23,L02,consumer,Category B,4,100.0,completed
T002083,2026-08-23,L02,consumer,Category B,3,42.0,completed
T002084,2026-08-23,L02,business,Category B,3,48.0,completed
T002085,2026-08-23,L02,consumer,Category D,4,68.0,completed
T002086,2026-08-23,L02,consumer,Category B,5,45.0,completed
T002087,2026-08-23,L02,consumer,Category C,4,64.0,completed
T002088,2026-08-23,L02,consumer,Category C,5,75.0,completed
T002089,2026-08-23,L02,consumer,Category A,2,36.0,completed
T002090,2026-08-23,L02,consumer,Category B,6,60.0,completed
T002091,2026-08-23,L02,consumer,Category C,4,68.0,completed
T002092,2026-08-23,L02,consumer,Category D,5,105.0,completed
T002093,2026-08-23,L02,consumer,Category D,6,150.0,completed
T002094,2026-08-23,L03,consumer,Category B,1,24.0,completed
T002095,2026-08-23,L03,consumer,Category A,2,26.0,completed
T002096,2026-08-23,L03,consumer,Category D,5,65.0,completed
T002097,2026-08-23,L03,business,Category C,4,48.0,completed
T002098,2026-08-23,L03,consumer,Category B,6,138.0,completed
T002099,2026-08-23,L03,consumer,Category A,3,36.0,completed
T002100,2026-08-23,L03,consumer,Category D,2,26.0,completed
T002101,2026-08-23,L03,consumer,Category A,5,120.0,completed
T002102,2026-08-23,L03,consumer,Category C,4,48.0,completed
T002103,2026-08-23,L03,business,Category B,5,90.0,completed
T002104,2026-08-23,L03,consumer,Category B,2,24.0,completed
T002105,2026-08-23,L03,consumer,Category B,5,40.0,completed
T002106,2026-08-23,L03,consumer,Category D,6,126.0,completed
T002107,2026-08-23,L03,consumer,Category C,6,132.0,completed
T002108,2026-08-23,L03,consumer,Category A,5,120.0,completed
T002109,2026-08-23,L03,business,Category B,5,70.0,completed
T002110,2026-08-23,L03,consumer,Category D,3,42.0,completed
T002111,2026-08-23,L03,consumer,Category C,6,96.0,completed
T002112,2026-08-24,L01,consumer,Category B,1,14.0,completed
T002113,2026-08-24,L01,business,Category B,2,44.0,completed
T002114,2026-08-24,L01,consumer,Category C,2,36.0,completed
T002115,2026-08-24,L01,consumer,Category A,2,48.0,cancelled
T002116,2026-08-24,L01,consumer,Category C,1,14.0,completed
T002117,2026-08-24,L01,consumer,Category D,4,68.0,completed
T002118,2026-08-24,L01,consumer,Category B,2,24.0,completed
T002119,2026-08-24,L01,consumer,Category C,3,66.0,completed
T002120,2026-08-24,L01,consumer,Category D,3,24.0,completed
T002121,2026-08-24,L01,consumer,Category A,2,28.0,completed
T002122,2026-08-24,L01,consumer,Category B,1,16.0,completed
T002123,2026-08-24,L01,consumer,Category D,5,120.0,completed
T002124,2026-08-24,L01,business,Category B,2,20.0,completed
T002125,2026-08-24,L01,consumer,Category C,2,30.0,completed
T002126,2026-08-24,L01,consumer,Category A,5,95.0,completed
T002127,2026-08-24,L01,consumer,Category B,4,48.0,completed
T002128,2026-08-24,L01,consumer,Category D,1,8.0,completed
T002129,2026-08-24,L01,consumer,Category C,2,18.0,completed
T002130,2026-08-24,L01,consumer,Category C,3,72.0,completed
T002131,2026-08-24,L01,consumer,Category A,5,85.0,completed
T002132,2026-08-24,L01,consumer,Category A,1,15.0,completed
T002133,2026-08-24,L02,consumer,Category C,2,20.0,completed
T002134,2026-08-24,L02,consumer,Category B,6,90.0,completed
T002135,2026-08-24,L02,consumer,Category C,2,22.0,completed
T002136,2026-08-24,L02,business,Category C,5,75.0,completed
T002137,2026-08-24,L02,consumer,Category A,1,19.0,completed
T002138,2026-08-24,L02,consumer,Category B,5,85.0,completed
T002139,2026-08-24,L02,consumer,Category C,2,38.0,completed
T002140,2026-08-24,L02,consumer,Category D,4,72.0,completed
T002141,2026-08-24,L02,business,Category D,6,84.0,completed
T002142,2026-08-24,L02,consumer,Category D,5,120.0,completed
T002143,2026-08-24,L02,business,Category C,6,48.0,completed
T002144,2026-08-24,L02,consumer,Category B,6,126.0,completed
T002145,2026-08-24,L02,business,Category C,6,66.0,completed
T002146,2026-08-24,L02,business,Category C,3,75.0,completed
T002147,2026-08-24,L02,consumer,Category D,5,85.0,completed
T002148,2026-08-24,L02,consumer,Category B,3,42.0,completed
T002149,2026-08-24,L02,business,Category B,3,69.0,cancelled
T002150,2026-08-24,L02,consumer,Category C,1,13.0,completed
T002151,2026-08-24,L02,consumer,Category D,2,34.0,completed
T002152,2026-08-24,L02,consumer,Category C,6,96.0,completed
T002153,2026-08-24,L03,business,Category D,2,38.0,completed
T002154,2026-08-24,L03,consumer,Category B,6,102.0,completed
T002155,2026-08-24,L03,consumer,Category A,5,45.0,completed
T002156,2026-08-24,L03,consumer,Category B,2,28.0,completed
T002157,2026-08-24,L03,consumer,Category A,2,50.0,completed
T002158,2026-08-24,L03,consumer,Category A,3,30.0,completed
T002159,2026-08-24,L03,consumer,Category C,6,102.0,completed
T002160,2026-08-24,L03,business,Category D,2,26.0,completed
T002161,2026-08-24,L03,consumer,Category C,5,120.0,completed
T002162,2026-08-24,L03,consumer,Category D,4,36.0,completed
T002163,2026-08-24,L03,business,Category B,2,24.0,completed
T002164,2026-08-24,L03,business,Category A,1,12.0,completed
T002165,2026-08-25,L01,consumer,Category D,5,115.0,completed
T002166,2026-08-25,L01,consumer,Category B,1,8.0,completed
T002167,2026-08-25,L01,consumer,Category A,4,36.0,completed
T002168,2026-08-25,L01,consumer,Category B,5,40.0,completed
T002169,2026-08-25,L01,consumer,Category C,4,36.0,completed
T002170,2026-08-25,L01,consumer,Category D,3,54.0,completed
T002171,2026-08-25,L01,consumer,Category B,5,45.0,completed
T002172,2026-08-25,L01,business,Category B,5,110.0,completed
T002173,2026-08-25,L01,business,Category C,6,90.0,completed
T002174,2026-08-25,L01,consumer,Category B,6,48.0,completed
T002175,2026-08-25,L01,consumer,Category D,6,72.0,completed
T002176,2026-08-25,L01,consumer,Category A,2,34.0,completed
T002177,2026-08-25,L01,business,Category A,1,19.0,completed
T002178,2026-08-25,L01,consumer,Category D,4,100.0,completed
T002179,2026-08-25,L02,consumer,Category B,6,126.0,completed
T002180,2026-08-25,L02,consumer,Category A,3,39.0,completed
T002181,2026-08-25,L02,business,Category A,1,16.0,completed
T002182,2026-08-25,L02,consumer,Category A,6,84.0,completed
T002183,2026-08-25,L02,consumer,Category A,2,38.0,completed
T002184,2026-08-25,L02,consumer,Category C,4,64.0,completed
T002185,2026-08-25,L02,consumer,Category C,4,88.0,cancelled
T002186,2026-08-25,L02,consumer,Category B,6,78.0,cancelled
T002187,2026-08-25,L02,consumer,Category A,6,126.0,completed
T002188,2026-08-25,L02,consumer,Category D,2,50.0,completed
T002189,2026-08-25,L02,consumer,Category D,5,125.0,completed
T002190,2026-08-25,L02,business,Category A,1,21.0,completed
T002191,2026-08-25,L02,consumer,Category B,6,144.0,completed
T002192,2026-08-25,L02,consumer,Category B,6,144.0,completed
T002193,2026-08-25,L02,consumer,Category A,2,18.0,completed
T002194,2026-08-25,L02,consumer,Category C,2,48.0,completed
T002195,2026-08-25,L02,consumer,Category D,6,90.0,completed
T002196,2026-08-25,L02,business,Category D,4,68.0,completed
T002197,2026-08-25,L02,consumer,Category D,3,69.0,completed
T002198,2026-08-25,L02,consumer,Category B,1,24.0,completed
T002199,2026-08-25,L03,consumer,Category A,4,84.0,completed
T002200,2026-08-25,L03,consumer,Category D,4,76.0,completed
T002201,2026-08-25,L03,consumer,Category C,6,126.0,completed
T002202,2026-08-25,L03,consumer,Category A,5,45.0,completed
T002203,2026-08-25,L03,consumer,Category D,1,8.0,completed
T002204,2026-08-25,L03,consumer,Category B,5,75.0,completed
T002205,2026-08-25,L03,consumer,Category B,3,33.0,completed
T002206,2026-08-25,L03,business,Category D,6,54.0,completed
T002207,2026-08-25,L03,business,Category C,6,72.0,completed
T002208,2026-08-25,L03,business,Category B,1,19.0,completed
T002209,2026-08-25,L03,business,Category D,6,120.0,completed
T002210,2026-08-25,L03,consumer,Category D,6,66.0,completed
T002211,2026-08-25,L03,business,Category D,1,8.0,completed
T002212,2026-08-25,L03,consumer,Category B,2,30.0,completed
T002213,2026-08-25,L03,consumer,Category C,4,76.0,completed
T002214,2026-08-25,L03,consumer,Category A,1,22.0,completed
T002215,2026-08-25,L03,consumer,Category A,6,60.0,completed
T002216,2026-08-25,L03,consumer,Category C,5,75.0,completed
T002217,2026-08-25,L03,consumer,Category C,1,10.0,completed
